Date;Heures;Consommation;Prevision J-1;Prevision J;Fioul;Charbon;Gaz;Nucleaire;Eolien;Solaire;Hydraulique;Pompage;Enr thermique;Ech. physiques
10/03/2013;16:00;49897;48300;49200;495;1096;2749;46963;1199;903;6165;-2641;712;-7747
10/03/2013;17:00;49873;47600;48400;495;1170;2733;47264;1247;504;6202;-2861;705;-7588
10/03/2013;18:00;52205;51100;51900;494;1354;2748;49279;1350;157;6364;-1324;696;-8917
10/03/2013;19:00;59260;58800;59500;495;1819;2805;50831;1301;0;9333;-5;684;-8006
10/03/2013;20:00;61974;60100;60700;495;1769;2780;51004;1545;0;11208;-48;687;-7468
10/03/2013;21:00;59737;58000;58500;500;1905;2805;50787;1483;0;9109;-3;703;-7554
10/03/2013;22:00;57224;55700;56000;499;1796;2796;49868;1401;0;7629;-167;709;-7308
10/03/2013;23:00;60565;59200;59400;499;1902;2805;50583;1477;0;9177;-6;709;-6583
11/03/2013;00:00;59977;58200;58600;498;1846;2808;50197;1549;0;8044;-16;715;-5667
11/03/2013;01:00;56230;54600;54900;497;1312;2797;49448;1632;0;6612;-1490;715;-5295
11/03/2013;02:00;55926;55600;55800;497;1222;2802;49647;1698;0;6247;-2013;704;-4879
11/03/2013;03:00;54044;52800;52800;498;1291;2817;49038;1854;0;5708;-2249;700;-5614
11/03/2013;04:00;52179;51000;51100;498;1252;2876;48569;2006;0;5403;-3096;703;-6034
11/03/2013;05:00;52990;52200;52300;502;1577;2895;48694;2075;0;5521;-3194;698;-5782
11/03/2013;06:00;57483;56700;56900;498;2834;2970;50134;2190;0;5812;-2337;692;-5311
11/03/2013;07:00;65007;64000;63900;499;4260;3140;50567;2328;0;6919;-6;691;-3393
11/03/2013;08:00;68072;67000;67100;497;4973;3331;51122;2443;128;8809;-4;695;-3924
11/03/2013;09:00;70447;68600;68800;496;4961;3347;51287;2541;572;10365;-4;695;-3815
11/03/2013;10:00;71394;69500;69800;497;4992;3406;51298;2632;1058;11365;-4;682;-4534
11/03/2013;11:00;71644;69900;70400;499;4981;3357;51267;2760;1393;11172;-4;683;-4467
11/03/2013;12:00;72217;71000;71500;497;5102;3389;51243;2812;1523;11644;-4;683;-4674
11/03/2013;13:00;72295;72000;72200;497;5121;3378;51253;2996;1449;11593;-5;687;-4676
11/03/2013;14:00;71332;70100;70500;500;5129;3315;51223;3055;1284;11221;-5;687;-5079
11/03/2013;15:00;69577;68000;68400;498;4761;3256;51297;3001;1013;10299;-4;691;-5238
11/03/2013;16:00;68361;66700;66900;495;4826;3340;51410;3188;851;8951;-119;694;-5278
11/03/2013;17:00;67866;65800;65800;493;4518;3348;51322;3390;478;9002;-181;689;-5195
11/03/2013;18:00;68877;67400;67400;496;4480;3325;51733;3464;140;8954;-5;686;-4398
11/03/2013;19:00;75206;74100;74100;499;5008;3364;52052;3648;0;13182;-5;692;-3238
11/03/2013;20:00;75207;73800;73800;497;4831;3454;52139;3835;0;13122;-4;696;-3364
11/03/2013;21:00;70387;69000;69100;497;4598;3374;51918;3989;0;9609;-4;692;-4287
11/03/2013;22:00;66610;65200;65300;496;4522;2994;51400;4041;0;7204;-7;695;-4736
11/03/2013;23:00;69649;68000;68200;494;4752;3030;51686;3955;0;9278;-37;700;-4209
12/03/2013;00:00;68506;66200;66700;494;4592;2974;51381;3853;0;7867;-507;699;-2849
12/03/2013;01:00;64254;62500;62900;495;4149;2915;51249;3911;0;7013;-1619;708;-4568
12/03/2013;02:00;63674;63000;63100;495;4435;2913;51571;3851;0;6835;-2894;704;-4238
12/03/2013;03:00;61657;60000;60200;495;3666;2966;51128;3964;0;6415;-2967;703;-4714
12/03/2013;04:00;59814;58000;58500;497;3879;2980;50979;3959;0;5982;-3114;702;-6051
12/03/2013;05:00;60441;58400;60000;497;3797;3151;52012;3836;0;6167;-3100;705;-6625
12/03/2013;06:00;64149;62900;63500;496;4223;3426;52315;3647;0;6784;-1934;692;-5501
12/03/2013;07:00;70665;69800;69800;499;5105;4109;52362;3548;0;8387;-5;685;-4025
12/03/2013;08:00;73591;73100;72400;498;5480;4599;52282;3642;69;10231;-4;687;-3896
12/03/2013;09:00;76099;74900;75600;497;5250;4891;52330;3650;291;11499;-4;683;-2990
12/03/2013;10:00;77491;75600;76600;499;5230;5326;52357;3523;561;12006;-4;682;-2691
12/03/2013;11:00;77930;76100;77300;503;5229;5784;52366;3548;866;11436;-4;671;-2472
12/03/2013;12:00;78714;77300;78900;511;5357;6205;52367;3604;952;10613;-5;682;-1575
12/03/2013;13:00;78473;78000;79400;503;5132;6198;52409;3632;1081;9693;-5;673;-845
12/03/2013;14:00;77046;76200;77200;503;4700;6031;52440;3520;1055;8849;-5;672;-723
12/03/2013;15:00;75236;74000;75100;503;4713;5849;52110;3481;1017;8639;-6;660;-1734
12/03/2013;16:00;73857;73400;74600;501;4712;5790;51997;3419;772;8281;-6;663;-2275
12/03/2013;17:00;73007;72200;73500;499;5102;5861;52386;3164;493;8171;-583;661;-2749
12/03/2013;18:00;73794;73700;75000;496;4917;5950;52357;2928;148;8684;-581;666;-1774
12/03/2013;19:00;79361;79900;81100;495;5389;6213;52444;2623;1;11410;-6;678;109
12/03/2013;20:00;80297;79400;80700;496;5564;6151;52529;2334;0;12049;-4;685;491
12/03/2013;21:00;75839;74400;75900;494;5414;5810;52556;2183;0;10939;-4;685;-2238
12/03/2013;22:00;71992;70700;72400;489;5444;5448;52314;1955;0;7938;-4;693;-2287
12/03/2013;23:00;74956;73500;75400;487;5268;5429;51941;1899;0;9774;-85;695;-455
13/03/2013;00:00;73861;72700;72500;487;5461;4294;52381;1829;0;8978;-5;693;-259
13/03/2013;01:00;69400;67900;68800;487;4289;3814;51989;1726;0;7657;-2244;687;994
13/03/2013;02:00;68984;69200;69400;486;4759;3815;52434;1485;0;7656;-2817;685;479
13/03/2013;03:00;67243;66700;66600;487;4308;3807;51920;1365;0;7100;-2298;690;-137
13/03/2013;04:00;65274;64900;64800;534;4246;3798;52126;1310;0;6975;-3138;695;-1273
13/03/2013;05:00;65720;65500;65800;546;4301;3972;52073;1278;0;6769;-2944;688;-964
13/03/2013;06:00;69517;69200;69600;556;5020;4086;52709;1325;0;6945;-2528;693;709
13/03/2013;07:00;75334;75500;74800;691;4807;5037;52386;1291;0;8479;-135;687;2090
13/03/2013;08:00;78367;78400;78200;951;4972;5940;52715;1280;86;9166;-6;685;2574
13/03/2013;09:00;81528;80700;80500;1063;5454;6655;52903;1184;335;11086;-4;661;2187
13/03/2013;10:00;82356;81400;81800;1080;5614;6971;52899;1125;639;12290;-4;664;1074
13/03/2013;11:00;82233;81900;81800;1199;5632;6896;52909;1166;900;11772;-4;658;1102
13/03/2013;12:00;82566;82700;82400;1180;5636;6908;52883;1277;1033;12058;-4;657;935
13/03/2013;13:00;82049;82400;82500;1121;5283;6999;52846;1405;1121;11338;-4;651;1286
13/03/2013;14:00;80282;80400;80100;859;5132;7291;52805;1625;1086;10349;-4;648;486
13/03/2013;15:00;78165;78200;77800;694;5134;7214;52798;1716;945;9533;-4;657;-525
13/03/2013;16:00;76450;76500;76000;738;5081;7173;52691;1740;709;8854;-4;663;-1198
13/03/2013;17:00;75850;75300;74800;799;5169;7175;52733;1621;434;9028;-5;670;-1776
13/03/2013;18:00;76893;76600;76200;781;5191;7391;52794;1412;149;10671;-4;660;-2155
13/03/2013;19:00;82741;82500;82200;877;5535;7553;52785;1320;2;14079;-4;656;-64
13/03/2013;20:00;83295;81700;81500;721;5231;7373;52827;1224;0;13944;-4;657;1319
13/03/2013;21:00;78523;78000;77700;725;5137;6845;52868;1219;0;10869;-4;659;205
13/03/2013;22:00;74809;74100;73700;768;4997;5148;52656;1168;0;8765;-6;648;664
13/03/2013;23:00;77484;77300;76800;787;5062;4812;52500;1260;0;9911;-4;633;2522
14/03/2013;00:00;76508;74400;75300;830;5057;4413;52706;1159;0;10209;-4;652;1483
14/03/2013;01:00;72244;70800;71400;672;4279;4270;52350;1231;0;7932;-734;663;1580
14/03/2013;02:00;72162;71500;71700;671;4135;4232;52405;1194;0;7620;-816;657;2062
14/03/2013;03:00;69941;68900;69600;671;3971;4236;52339;1186;0;6667;-716;654;932
14/03/2013;04:00;67919;66900;67100;670;4091;4178;52673;1159;0;6551;-2371;643;323
14/03/2013;05:00;68196;67300;67900;494;4766;4281;53245;1100;0;6388;-2993;651;261
14/03/2013;06:00;72192;70700;71900;495;4822;4909;53288;1101;0;7152;-2004;649;1779
14/03/2013;07:00;77851;77300;77300;496;4889;5343;52165;1211;0;9344;-4;653;3751
14/03/2013;08:00;80119;79800;79500;496;4570;6248;52050;1289;151;10168;-4;650;4498
14/03/2013;09:00;81479;80700;80800;496;5084;6389;52036;1266;587;11097;-4;656;3870
14/03/2013;10:00;80988;80800;80100;506;4981;6312;52016;1220;1086;10970;-4;650;3247
14/03/2013;11:00;79878;80700;78900;681;4950;6277;51860;1357;1463;10709;-4;644;1937
14/03/2013;12:00;79860;81000;78900;676;5165;5931;51826;1423;1633;10585;-4;637;1983
14/03/2013;13:00;78784;80900;79200;683;4847;5841;51828;1697;1703;9726;-4;639;1820
14/03/2013;14:00;77258;78400;76500;497;5219;5801;51895;1918;1668;9290;-5;652;320
14/03/2013;15:00;74872;75900;73900;493;4669;5648;51506;2042;1556;8570;-488;656;217
14/03/2013;16:00;73294;74000;72100;500;5141;5791;51655;2278;1251;8177;-702;660;-1459
14/03/2013;17:00;72453;73000;71300;500;5051;5838;51514;2256;853;8306;-699;662;-1830
14/03/2013;18:00;73560;73700;72100;497;5326;6091;51651;2089;322;9221;-703;660;-1597
14/03/2013;19:00;80024;80300;78800;497;5422;6490;51770;1859;9;13117;-4;657;204
14/03/2013;20:00;82093;80500;79000;497;5189;6753;51789;1689;0;14239;-5;656;1283
14/03/2013;21:00;77596;76400;75000;498;4640;5734;51813;1656;0;12105;-4;662;489
14/03/2013;22:00;74051;73500;72100;495;4581;4944;51591;1533;0;9806;-4;670;433
14/03/2013;23:00;77467;76900;75600;494;5075;4935;51733;1420;0;11036;-263;683;2351
15/03/2013;00:00;76480;74200;75300;492;4826;4753;51769;1333;0;9765;-4;684;2860
15/03/2013;01:00;72507;70700;71700;493;4592;4073;51533;1261;0;8713;-622;690;1771
15/03/2013;02:00;73313;72000;73600;493;5084;4074;50200;1235;0;8620;-516;694;3427
15/03/2013;03:00;71340;68900;70600;494;4951;4368;50760;1250;0;7704;-1473;690;2594
15/03/2013;04:00;69277;67100;69000;495;4744;4282;50125;1294;0;7262;-1794;700;2167
15/03/2013;05:00;69586;68200;69600;496;4518;4679;50269;1338;0;7317;-1617;703;1881
15/03/2013;06:00;73771;72800;73800;494;4767;5901;50656;1412;0;7498;-98;689;2450
15/03/2013;07:00;80313;78900;79400;633;5424;6659;50699;1589;0;10403;-4;686;4222
15/03/2013;08:00;83021;81500;82400;630;5297;6821;50697;1779;223;12236;-5;685;4654
15/03/2013;09:00;83544;82400;82700;651;5409;6689;50658;1868;874;11955;-4;685;4754
15/03/2013;10:00;82847;81600;81500;494;5220;6103;50638;1841;1569;12357;-4;680;3946
15/03/2013;11:00;81097;80000;79300;499;5124;5691;50614;2048;2170;11161;-40;686;3140
15/03/2013;12:00;79971;79400;78600;496;5106;5217;50638;2337;2491;10634;-7;678;2378
15/03/2013;13:00;78806;79000;78500;495;4749;5120;50248;2676;2556;10057;-5;696;2211
15/03/2013;14:00;75826;75500;74300;492;4335;5148;49847;2837;2420;8970;-7;685;1095
15/03/2013;15:00;72911;72800;71800;500;4291;5008;49833;3042;2172;7802;-6;689;-422
15/03/2013;16:00;70402;70900;70100;498;4086;5072;49899;3099;1715;7208;-825;700;-1052
15/03/2013;17:00;68785;69500;68900;492;4369;5178;49931;3126;1024;7119;-666;716;-2507
15/03/2013;18:00;70045;70400;70400;493;4097;5260;49658;2960;377;8589;-6;709;-2096
15/03/2013;19:00;75983;75900;76900;495;4643;5510;50042;2862;6;12293;-4;710;-575
15/03/2013;20:00;78315;76400;77900;492;4464;5597;50159;3167;0;13480;-4;712;247
15/03/2013;21:00;74514;72800;74200;491;4227;5327;50476;3530;0;10430;-4;716;-679
15/03/2013;22:00;71418;70100;71400;490;4098;4744;50191;3858;0;8637;-5;713;-1309
15/03/2013;23:00;75341;74100;75300;491;4158;4487;49863;4028;0;11422;-49;714;226
16/03/2013;00:00;74095;73200;72300;490;3968;3840;49342;4099;0;11936;-4;717;-296
16/03/2013;01:00;69199;69200;67800;489;3552;3348;48967;4084;0;9110;-30;731;-1053
16/03/2013;02:00;68342;69200;67800;489;3528;3334;48521;4087;0;7890;-30;731;-209
16/03/2013;03:00;66183;66200;64900;492;3980;2922;48210;4137;0;6554;-1136;738;284
16/03/2013;04:00;63862;63500;62700;492;3457;2897;48269;4200;0;5875;-1659;733;-402
16/03/2013;05:00;62970;62500;61500;493;3190;2912;49048;4225;0;5784;-2766;737;-654
16/03/2013;06:00;64665;63700;63500;493;3408;2922;50126;4339;0;5839;-3233;737;33
16/03/2013;07:00;65915;65300;64800;495;3462;2927;50049;4513;0;6183;-2498;735;46
16/03/2013;08:00;67602;66700;66300;493;4056;2977;50376;4472;270;6684;-1593;738;-874
16/03/2013;09:00;70076;69300;68600;492;4402;2935;50414;4252;864;7942;-857;738;-1108
16/03/2013;10:00;71256;70500;70000;493;4432;2914;50065;4032;1366;8843;-22;738;-1607
16/03/2013;11:00;70575;69500;69200;493;4654;2967;49987;3852;1684;8712;-64;738;-2450
16/03/2013;12:00;70598;69200;69300;492;4463;2956;49967;4038;1807;7859;-449;744;-1282
16/03/2013;13:00;71504;70700;71300;493;4604;2926;50321;4452;1515;8138;-767;740;-921
16/03/2013;14:00;68236;66800;67500;491;4181;2897;49489;4607;1293;6875;-1394;740;-948
16/03/2013;15:00;65509;63900;64600;492;4471;2883;49627;4663;1026;6692;-2623;738;-2461
16/03/2013;16:00;63585;61800;62400;489;4234;2891;49915;4705;740;6401;-2606;731;-3918
16/03/2013;17:00;63107;61200;61700;487;4023;2860;50094;4626;399;6452;-1922;736;-4651
16/03/2013;18:00;64649;62100;62500;487;4285;2896;50229;4450;143;7211;-1744;729;-4038
16/03/2013;19:00;69680;68900;69000;488;4814;2919;50309;4201;5;11320;-662;735;-4449
16/03/2013;20:00;71097;70700;70700;488;4367;3014;50718;4294;0;11091;-663;733;-2948
16/03/2013;21:00;67670;67600;67500;484;4186;2900;50815;4080;0;9046;-664;737;-3916
16/03/2013;22:00;65005;65000;64800;486;4126;2901;50548;3933;0;7663;-1077;736;-4312
16/03/2013;23:00;68645;69100;68800;483;4609;2890;50816;3529;0;8956;-704;739;-2675
17/03/2013;00:00;68247;67500;66800;482;4421;2855;50402;3199;0;9507;-706;751;-2664
17/03/2013;01:00;64006;64000;62700;483;3934;2822;49904;3292;0;7333;-688;754;-3829
17/03/2013;02:00;62924;63900;62400;482;3650;2831;49657;3395;0;6280;-1278;763;-2858
17/03/2013;03:00;60423;60900;58900;483;3442;2844;49238;3208;0;5261;-1760;763;-3058
17/03/2013;04:00;57474;58000;56100;482;3409;2833;49310;2986;0;4703;-3076;754;-3928
17/03/2013;05:00;56052;56300;54800;481;3355;2812;48676;2943;0;4563;-3068;757;-4469
17/03/2013;06:00;56350;56500;55500;483;3380;2803;48966;2682;0;4840;-3218;750;-4338
17/03/2013;07:00;56280;56400;55300;484;3208;2876;49350;2656;0;5254;-3213;750;-5086
17/03/2013;08:00;57142;56800;56300;483;3410;2858;49447;2642;60;5857;-3196;747;-5168
17/03/2013;09:00;59899;59400;59200;482;3636;2838;49925;2600;306;6467;-2845;744;-4256
17/03/2013;10:00;62413;61500;61700;482;3841;2882;50184;2644;543;6764;-1431;748;-4245
17/03/2013;11:00;63933;62500;63500;484;3843;2896;50147;3069;701;7209;-1234;754;-3936
17/03/2013;12:00;65618;64400;65800;483;3757;2869;50285;3358;697;8511;-1209;750;-3884
17/03/2013;13:00;66548;66300;67300;482;3607;2797;50340;3544;735;9004;-835;748;-3878
17/03/2013;14:00;62565;62000;62300;484;3298;2759;50212;3693;725;7203;-1158;740;-5393
17/03/2013;15:00;60305;58900;59300;483;3299;2745;49786;3959;709;6279;-1597;743;-6103
17/03/2013;16:00;58863;57000;57400;482;3351;2890;49796;3668;554;6128;-2484;719;-6244
17/03/2013;17:00;58638;56100;56600;484;3759;2901;49974;3174;379;6581;-2976;721;-6360
17/03/2013;18:00;59833;57700;58000;485;4234;3004;49890;2846;159;6797;-1952;731;-6365
17/03/2013;19:00;65326;64300;64400;484;4130;3181;50438;2488;7;9980;-566;735;-5553
17/03/2013;20:00;68992;67700;67600;484;4245;3232;50601;2599;0;12426;-3;737;-5329
17/03/2013;21:00;66584;65800;65500;490;4063;3264;50633;2765;0;10234;-27;739;-5578
17/03/2013;22:00;63896;63300;62700;489;3858;3255;50663;2643;0;8182;-367;742;-5569
17/03/2013;23:00;66855;67000;66200;488;4238;3250;50687;2599;0;9187;-243;738;-4090
18/03/2013;00:00;66183;64600;64800;486;4448;3263;50291;2359;0;7904;-472;741;-2838
18/03/2013;01:00;62801;61000;61700;488;4237;3081;49957;2132;0;6416;-1420;732;-2823
18/03/2013;02:00;62644;61400;62900;489;4576;2828;50325;1868;0;6593;-2522;730;-2243
18/03/2013;03:00;60883;59200;59900;489;4340;2841;50033;1746;0;6423;-3199;727;-2517
18/03/2013;04:00;58853;57200;57800;489;4148;2948;49046;1785;0;6260;-3352;727;-3200
18/03/2013;05:00;59470;58300;59200;494;4129;3100;49348;1747;0;5991;-2863;723;-3200
18/03/2013;06:00;63961;62800;63700;649;4527;3943;50104;1859;0;6532;-2407;713;-1961
18/03/2013;07:00;70663;69800;70100;816;4917;4658;50538;1749;0;8674;-318;720;-1094
18/03/2013;08:00;74084;73500;73400;814;4555;6020;50712;1623;131;10020;-9;712;-496
18/03/2013;09:00;75444;74600;74400;485;4708;6491;50718;1459;477;10662;-7;716;-268
18/03/2013;10:00;75420;74900;74400;481;4591;6470;50684;1572;977;10218;-7;716;-285
18/03/2013;11:00;75049;74900;73900;484;4715;6417;50635;1903;1216;10178;-5;707;-1204
18/03/2013;12:00;75466;75700;74800;491;5106;6087;50521;2189;1418;9647;-36;710;-670
18/03/2013;13:00;75264;75900;75600;492;4858;6000;50348;2136;1477;9240;-40;719;31
18/03/2013;14:00;73683;73500;73200;485;4594;5949;50562;2341;1397;8755;-5;719;-1118
18/03/2013;15:00;71736;71100;71000;493;4449;5814;50550;2488;1316;8279;-4;717;-2368
18/03/2013;16:00;70137;69500;69300;482;4732;5949;50549;2212;999;7961;-188;721;-3283
18/03/2013;17:00;69374;68500;68200;484;4781;5949;50581;2176;637;7797;-297;717;-3453
18/03/2013;18:00;70296;70000;69700;481;4703;6174;50565;2412;247;8180;-133;720;-3056
18/03/2013;19:00;76137;76100;75700;827;5136;6219;50594;2157;8;11467;-4;720;-989
18/03/2013;20:00;77615;76500;76200;802;5030;6186;50592;2143;0;12718;-5;716;-569
18/03/2013;21:00;72930;71700;71500;486;4800;5854;50641;2325;0;10102;-4;712;-1986
18/03/2013;22:00;68952;67600;67500;486;4414;4820;50633;2330;0;8409;-17;714;-2839
18/03/2013;23:00;71633;71300;71300;483;4739;4651;50640;2338;0;9331;-34;722;-1240
19/03/2013;00:00;70736;69300;69100;485;4570;4576;50536;2211;0;9101;-83;725;-1387
19/03/2013;01:00;66434;65200;65300;483;4151;4070;50163;2243;0;6767;-1047;728;-1125
19/03/2013;02:00;65527;66100;65100;484;4108;3711;49813;2343;0;6543;-1356;744;-864
19/03/2013;03:00;63513;63400;62200;484;3978;3474;49708;2607;0;5909;-2484;747;-912
19/03/2013;04:00;61477;61200;60400;483;3643;3177;49523;2528;0;5638;-2964;748;-1299
19/03/2013;05:00;61720;61900;61100;483;3869;3227;50165;2268;0;5597;-2952;742;-1680
19/03/2013;06:00;66104;65600;65400;485;4596;3357;50439;2132;0;6456;-1309;745;-799
19/03/2013;07:00;72552;71600;71700;488;4664;4308;50668;2053;1;9557;-4;740;74
19/03/2013;08:00;75668;74400;74700;489;4905;5347;50663;1920;208;11054;-4;734;349
19/03/2013;09:00;76213;75500;74600;486;4919;5716;50608;1887;685;10848;-3;734;331
19/03/2013;10:00;75855;75200;73900;486;4954;5819;50277;1839;1228;9840;-4;730;684
19/03/2013;11:00;74611;74400;73200;489;4747;5630;50217;1866;1658;9224;-4;732;49
19/03/2013;12:00;74109;74800;72900;488;4561;5569;50303;1824;1781;9631;-263;723;-510
19/03/2013;13:00;73077;75000;73100;482;4194;5387;50276;1860;1895;8577;-54;720;-263
19/03/2013;14:00;71241;72700;70200;486;4064;5373;50251;1851;1834;7842;-4;710;-1169
19/03/2013;15:00;68698;70500;68000;490;4033;5344;50099;1615;1605;7068;-5;718;-2271
19/03/2013;16:00;67369;68700;66700;490;3460;5120;50232;1545;1246;7461;-5;717;-2901
19/03/2013;17:00;66793;67500;66000;484;3417;5205;50362;1389;685;7975;-5;722;-3444
19/03/2013;18:00;67967;69200;67800;488;3658;5214;50467;1181;237;9172;-6;723;-3169
19/03/2013;19:00;73602;75300;74000;484;4560;6019;50467;1128;5;11989;-4;726;-1773
19/03/2013;20:00;75247;75700;74400;482;4341;6245;50446;1147;0;12566;-4;720;-697
19/03/2013;21:00;70667;71300;70100;482;3806;5258;50542;1127;0;10406;-4;724;-1676
19/03/2013;22:00;66704;67700;66500;486;3637;4715;50541;1122;0;8377;-4;735;-2906
19/03/2013;23:00;69298;70800;69700;483;4010;4382;50546;1194;0;9954;-31;740;-1981
20/03/2013;00:00;68224;67600;67200;483;4190;4099;50543;1125;0;9722;-51;741;-2631
20/03/2013;01:00;63759;63400;62800;484;2949;3660;49848;1154;0;6901;-1212;745;-771
20/03/2013;02:00;62992;64200;63200;484;3036;2908;49988;1147;0;6458;-1182;747;-596
20/03/2013;03:00;60774;61200;59900;484;2745;2908;49566;1155;0;5969;-1711;753;-1097
20/03/2013;04:00;58908;58900;58100;484;2598;2886;49529;1058;0;6009;-2334;752;-2075
20/03/2013;05:00;59167;59400;59100;483;2590;2977;49956;1223;0;5992;-2515;740;-2280
20/03/2013;06:00;63205;63300;63000;487;2823;3452;50113;1542;0;6773;-1466;740;-1261
20/03/2013;07:00;69085;69100;68700;487;2980;4472;50535;1836;0;8905;-4;736;-863
20/03/2013;08:00;72575;72600;71900;487;3075;5537;50605;1999;127;11122;-4;734;-1109
20/03/2013;09:00;74760;74200;73500;492;3551;5921;50569;2074;517;13022;-89;716;-2014
20/03/2013;10:00;74799;74200;73200;499;3571;5960;50534;2426;1044;12729;-4;710;-2672
20/03/2013;11:00;74228;73300;73400;494;3573;5881;50538;2876;1342;11849;-4;710;-3033
20/03/2013;12:00;74402;73600;73400;487;3572;5741;50528;2964;1646;11091;-4;703;-2328
20/03/2013;13:00;73645;73300;73500;485;3632;5887;50510;3213;1868;9465;-25;709;-2101
20/03/2013;14:00;71812;70900;70400;485;3597;5596;50355;3242;1954;8531;-48;705;-2607
20/03/2013;15:00;69321;68900;68600;493;3121;5510;50086;3254;1778;7603;-5;715;-3235
20/03/2013;16:00;67366;66800;66600;493;3419;5334;50056;3175;1424;6917;-182;726;-3998
20/03/2013;17:00;66009;65700;65500;488;3370;5289;49990;2757;923;7139;-361;723;-4313
20/03/2013;18:00;66335;66600;66400;487;3586;5123;50280;2262;357;7675;-359;738;-3817
20/03/2013;19:00;71422;72300;72100;487;3906;5505;50562;1888;15;11231;-5;734;-2903
20/03/2013;20:00;74725;74700;74500;483;3866;5590;50614;1588;0;13510;-4;740;-1665
20/03/2013;21:00;70255;70400;70200;479;3521;5011;50641;1376;0;10724;-4;737;-2232
20/03/2013;22:00;66463;66900;66700;476;3309;4733;50330;1170;0;8252;-6;739;-2542
20/03/2013;23:00;69237;70000;69800;478;3491;4661;50447;838;0;10074;-4;733;-1484
21/03/2013;00:00;68300;68000;67400;478;3618;4521;50510;627;0;8901;-4;725;-1076
21/03/2013;01:00;64292;64400;63700;476;3211;4006;49819;544;0;7217;-570;728;-1141
21/03/2013;02:00;63935;64900;64300;476;3328;3578;49902;475;0;7032;-601;743;-999
